id_cliente,nome,email,telefone,renda_mensal,score_credito,historico_inadimplente,localidade_interesse,tipo_imovel_interesse,data_cadastro
CLI-50820,Luiz Otávio Lima,irezende@example.net,+55 51 5040-8598,6391.0,853.0,0.0,Águas Lindas de Goiás,Casa,2026-07-23
CLI-50821,Larissa Fernandes,naragao@example.org,+55 97 4266-0666,5916.0,740.0,0.0,Ceilândia,Casa,2025-10-21
CLI-50822,Sr. Thiago Abreu,giovannapires@example.net,73 2169-7872,14015.0,454.0,1.0,Jardim Botânico,Casa,2026-07-21
CLI-50823,Sophia da Paz,zoearaujo@example.net,33 0502-6949,10893.0,983.0,1.0,Jardim Botânico,Casa,2026-07-25
CLI-50824,Ravi Albuquerque,barbara36@example.com,63 7941-8578,14877.0,676.0,0.0,Guará,Apartamento,2025-10-20
CLI-50825,Srta. Lara da Mata,arthurteixeira@example.com,77 5632-9673,,729.0,1.0,Valparaíso de Goiás,Casa,2025-12-07
CLI-50826,Rael da Mata,luiz-gustavo89@example.net,+55 53 2521-5790,,501.0,0.0,Jardim Botânico,Casa,2026-02-17
CLI-50827,Mirella Monteiro,peixotonathan@example.com,+55 22 7247-3533,10970.0,,0.0,Águas Claras,Casa,2026-01-26
CLI-50828,Maya da Cruz,cabreu@example.com,71 9717-1063,17220.0,323.0,1.0,Lago Sul,Apartamento,2026-04-19
CLI-50829,Fernanda Fogaça,tda-luz@example.com,,5125.0,719.0,0.0,,Apartamento,2026-08-29
CLI-50830,Fernando Cardoso,enzoramos@example.net,88 9105-0336,26730.0,838.0,0.0,Asa Sul,Apartamento,2025-09-29
CLI-50831,Mariah Gomes,da-rosamarina@example.org,64 1266-3901,9602.0,383.0,1.0,Guará,Apartamento,
CLI-50832,Lucca Sá,bvargas@example.net,35 0752-0483,8396.0,439.0,,Águas Claras,Casa,2026-09-08
CLI-50833,Gael Siqueira,,+55 55 0142-9923,8532.0,948.0,0.0,Guará,Apartamento,2026-07-24
CLI-50834,Stephany Silveira,joaquimpastor@example.com,+55 17 6685-5328,16060.0,,0.0,Asa Sul,Casa,2025-12-05
CLI-50835,João Vitor da Paz,marcos-viniciusfreitas@example.org,+55 69 2044-7816,3526.0,627.0,0.0,Samambaia,Apartamento,2026-03-13
CLI-50836,Isaac Nunes,salesluana@example.org,+55 51 1959-3018,14099.0,504.0,0.0,Guará,Apartamento,2025-11-24
CLI-50837,Letícia da Paz,da-pazliam@example.org,+55 66 4963-1345,14542.0,745.0,0.0,Guará,Apartamento,2026-09-22
CLI-50838,Sr. Ryan Aragão,ana-clarateixeira@example.net,,11203.0,598.0,0.0,Jardim Botânico,Apartamento,2026-02-17
CLI-50839,Théo Cavalcante,cassianoenrico@example.com,+55 48 1698-1842,4563.0,541.0,0.0,Ceilândia,Casa,2026-06-22
CLI-50840,André das Neves,lizrios@example.net,,4288.0,,0.0,Samambaia,Casa,2026-03-14
CLI-50841,Ryan Almeida,carvalhoisis@example.net,18 0618-0628,9253.0,497.0,1.0,Jardim Botânico,Apartamento,2026-07-27
CLI-50842,Luan Cirino,pedro-henriquebrito@example.org,55 8510-2608,6076.0,998.0,0.0,Samambaia,Casa,2025-10-21
CLI-50843,Bryan Novais,lucca86@example.net,+55 68 2083-9883,13779.0,948.0,0.0,Jardim Botânico,Apartamento,2026-05-11
CLI-50844,Hadassa da Luz,nicoleandrade@example.org,91 5826-1930,13693.0,885.0,0.0,Jardim Botânico,Apartamento,2025-12-07
CLI-50845,Joana Pacheco,,+55 88 3282-3327,5275.0,591.0,0.0,Valparaíso de Goiás,Casa,2026-03-08
CLI-50846,Pedro Peixoto,mgarcia@example.com,+55 93 5729-7579,3132.0,,0.0,Taguatinga,Apartamento,2025-10-19
CLI-50847,Joaquim Pires,beatrizoliveira@example.org,+55 32 6350-3118,5423.0,,0.0,Valparaíso de Goiás,Casa,2025-12-25
CLI-50848,Srta. Olívia Jesus,moreiraisaac@example.org,64 7113-3393,20950.0,960.0,,Noroeste,,2025-11-12
CLI-50849,Alexandre Mendes,joao-lucasmoraes@example.net,+55 96 9689-8953,12202.0,493.0,1.0,Jardim Botânico,Casa,2026-02-25
CLI-50850,Mathias Vasconcelos,tvargas@example.org,+55 14 1138-5618,6821.0,796.0,0.0,Valparaíso de Goiás,Casa,2026-05-01
CLI-50851,Mathias Ribeiro,nicolas86@example.org,85 9804-9931,12708.0,458.0,1.0,Guará,Apartamento,2025-12-10
CLI-50852,Lívia Viana,sabrinasousa@example.net,+55 14 1343-3641,5693.0,689.0,0.0,Samambaia,Casa,2026-02-18
CLI-50853,Ana Liz Gomes,paulorios@example.org,43 8619-0717,13122.0,997.0,,Guará,Casa,2026-02-07
CLI-50854,Maria Julia Carvalho,sophiaandrade@example.com,+55 46 1910-5910,38534.0,808.0,0.0,Asa Sul,Apartamento,2026-07-24
CLI-50855,Ísis Cavalcanti,wsilva@example.com,+55 53 1840-2790,5869.0,848.0,0.0,Águas Lindas de Goiás,Casa,2025-12-15
CLI-50856,Ravi Lucca Sá,lopesmariah@example.com,+55 21 2657-5446,3274.0,989.0,0.0,Ceilândia,Casa,2026-04-07
CLI-50857,Luana Oliveira,da-motarael@example.net,+55 27 5791-5334,14070.0,,0.0,Águas Claras,Apartamento,2025-11-26
CLI-50858,Maria Helena Rezende,aurora93@example.net,+55 77 6002-6140,4406.0,783.0,0.0,Ceilândia,Casa,2026-05-31
CLI-50859,Olivia Novais,silveiramaria-julia@example.com,+55 68 6623-4067,13657.0,802.0,0.0,Jardim Botânico,Apartamento,2026-09-19
CLI-50860,Sra. Eduarda Caldeira,vitor-hugomoreira@example.com,82 9377-5102,3329.0,515.0,0.0,Valparaíso de Goiás,Casa,2026-08-14
CLI-50861,Guilherme Castro,omacedo@example.net,+55 96 2362-4644,36625.0,905.0,0.0,Asa Norte,Casa,2026-08-09
CLI-50862,Lorena Vieira,luiz-fernando50@example.net,+55 97 4303-8505,9761.0,847.0,0.0,Águas Claras,Casa,
CLI-50863,,gomescecilia@example.net,+55 33 4604-3850,3700.0,841.0,0.0,Valparaíso de Goiás,Apartamento,2025-12-16
CLI-50864,Sra. Maria Flor Teixeira,luiz-fernandonascimento@example.com,73 8396-0004,3438.0,,0.0,Samambaia,Apartamento,2025-10-05
CLI-50865,Valentim Souza,luiz-miguel03@example.com,+55 15 2519-1781,3068.0,598.0,0.0,Águas Lindas de Goiás,Casa,2026-07-16
CLI-50866,Ana Lívia Cardoso,nmendonca@example.org,+55 17 2707-4901,3444.0,862.0,0.0,Águas Lindas de Goiás,Apartamento,
CLI-50867,Valentim Azevedo,dom92@example.com,+55 87 1232-0993,,422.0,0.0,Jardim Botânico,Apartamento,2026-01-02
CLI-50868,Elisa Silva,ssampaio@example.org,31 2442-4102,6130.0,993.0,0.0,Ceilândia,Casa,2026-02-21
CLI-50869,Vitor Silva,aurora13@example.org,88 4409-1965,3476.0,790.0,0.0,Taguatinga,Casa,2026-02-05
CLI-50870,Aylla Cunha,clarice27@example.com,+55 32 7326-6378,8728.0,464.0,0.0,Águas Claras,Casa,2025-12-13
CLI-50871,Gabriel Costa,jandrade@example.net,+55 71 2066-7097,5971.0,804.0,,Ceilândia,Apartamento,2025-11-21
CLI-50872,Isaque Oliveira,luiz-miguelfonseca@example.net,77 6357-0410,5700.0,368.0,1.0,Samambaia,Apartamento,2025-12-24
CLI-50873,Luana Ramos,luigi34@example.net,63 3618-3193,12729.0,347.0,1.0,Jardim Botânico,Apartamento,2025-11-10
CLI-50874,Bruno Ramos,maria-luiza76@example.com,81 0392-9702,3645.0,983.0,0.0,Samambaia,,2026-09-01
CLI-50875,Sr. Valentim Rocha,salmeida@example.org,+55 97 6124-9588,29120.0,448.0,1.0,,Apartamento,2026-03-04
CLI-50876,Dr. Pedro Henrique Mendonça,tramos@example.net,,10291.0,847.0,0.0,Guará,Apartamento,
CLI-50877,,da-conceicaobernardo@example.net,85 3085-9926,6406.0,686.0,0.0,Samambaia,Casa,2025-10-26
CLI-50878,Alícia Machado,gustavo48@example.com,+55 75 2163-1792,18377.0,601.0,0.0,Lago Sul,Apartamento,2025-12-02
CLI-50879,Ravi Lucca Carvalho,fonsecaravi@example.com,45 2036-0393,4373.0,357.0,1.0,,Casa,2025-10-04
CLI-50880,Zoe Teixeira,rezendeeduarda@example.org,53 7729-7538,9152.0,453.0,0.0,Águas Claras,Apartamento,2025-11-27
CLI-50881,Catarina Aparecida,julianacardoso@example.org,75 3606-6188,3596.0,941.0,1.0,Samambaia,Casa,2026-01-21
CLI-50882,Thiago Jesus,frios@example.net,15 0758-8199,7687.0,660.0,1.0,Guará,Apartamento,2026-06-28
CLI-50883,Ana Carolina da Luz,lucca73@example.com,+55 51 2310-2281,34046.0,328.0,1.0,Lago Norte,Apartamento,2026-09-16
CLI-50884,Isabel Rezende,gabriela37@example.net,32 0482-6267,10741.0,853.0,0.0,,Casa,2026-07-22
CLI-50885,Gael Henrique da Mota,irios@example.org,+55 38 0902-3831,7775.0,793.0,0.0,Águas Claras,Casa,2025-12-11
CLI-50886,Isabela Campos,thales58@example.org,91 6270-7777,,479.0,1.0,Taguatinga,,2026-01-07
CLI-50887,Lorenzo Machado,edias@example.org,+55 61 5764-8651,4343.0,766.0,0.0,Samambaia,Apartamento,2026-06-27
CLI-50888,Henry Gabriel Viana,goncalvesravi-lucca@example.net,86 3472-2520,5249.0,967.0,0.0,Valparaíso de Goiás,Apartamento,2025-10-03
CLI-50889,Luiza Ramos,yan47@example.org,+55 96 6952-3883,37440.0,644.0,0.0,Sudoeste / Octogonal,Casa,2026-07-14
CLI-50890,Yan Barbosa,pietragarcia@example.net,+55 73 3817-0381,19874.0,800.0,0.0,Sudoeste / Octogonal,Casa,2025-11-21
CLI-50891,Cecília Castro,ana-vitoria88@example.com,82 9237-5712,7751.0,889.0,0.0,Águas Claras,Casa,2025-12-02
CLI-50892,Dr. Calebe Vargas,qcampos@example.org,+55 28 3833-3078,3374.0,646.0,0.0,Águas Lindas de Goiás,Apartamento,2026-07-14
CLI-50893,Murilo da Luz,iteixeira@example.com,+55 24 5461-0200,5141.0,382.0,1.0,Samambaia,Casa,2025-12-02
CLI-50894,Nicole Lima,arthur-miguelcavalcanti@example.net,53 9367-2167,6238.0,385.0,1.0,Ceilândia,Casa,2026-05-20
CLI-50895,Hadassa Aparecida,joao-miguelaparecida@example.com,+55 38 8627-7991,5010.0,841.0,0.0,Samambaia,Apartamento,
CLI-50896,Sr. Bryan Almeida,ana-luizapinto@example.net,67 8883-7704,6544.0,791.0,0.0,Taguatinga,Apartamento,2026-06-05
CLI-50897,João Pedro Albuquerque,ester76@example.org,+55 55 8657-4854,4744.0,789.0,0.0,Ceilândia,Apartamento,2026-03-07
CLI-50898,Sr. Vitor Hugo Rocha,tpeixoto@example.com,84 0678-2486,14077.0,680.0,0.0,Guará,Casa,2025-10-07
CLI-50899,José Miguel Aragão,rodriguesluan@example.org,,8794.0,596.0,0.0,Guará,Casa,2026-06-21
CLI-50900,Maysa Porto,dbarbosa@example.net,+55 79 7744-7766,13336.0,348.0,1.0,Jardim Botânico,Casa,2026-05-02
CLI-50901,Liz da Costa,zporto@example.net,19 4674-2768,13281.0,709.0,0.0,Jardim Botânico,Apartamento,
CLI-50902,Ana Sophia da Rocha,smacedo@example.net,+55 42 4148-4303,,669.0,0.0,Valparaíso de Goiás,Casa,2025-10-04
CLI-50903,Dr. Ravi da Mota,arthur66@example.com,+55 95 6580-9800,6249.0,,1.0,Valparaíso de Goiás,Apartamento,2026-05-04
CLI-50904,Clarice Garcia,onogueira@example.net,+55 47 9402-5837,4563.0,747.0,0.0,Valparaíso de Goiás,Casa,2026-06-04
CLI-50905,Enzo Dias,mathiasdias@example.com,22 8420-4530,4605.0,837.0,0.0,Valparaíso de Goiás,Casa,
CLI-50906,Anna Liz Sampaio,yagoleao@example.com,+55 44 7801-4856,10409.0,363.0,1.0,Guará,Casa,2026-02-06
CLI-50907,Sr. Gabriel Santos,alvestheo@example.com,+55 87 5901-8373,10866.0,503.0,0.0,Jardim Botânico,Casa,2026-05-29
CLI-50908,Rhavi Souza,murilo37@example.net,+55 75 4844-2008,6159.0,325.0,1.0,,Casa,2026-04-29
CLI-50909,Nicole Gomes,casa-grandelaura@example.net,+55 34 7030-9942,3006.0,573.0,0.0,Samambaia,Casa,2025-11-24
CLI-50910,Dr. Vicente Araújo,fcarvalho@example.com,+55 97 1597-4478,5209.0,854.0,0.0,,Apartamento,2026-01-24
CLI-50911,Daniela da Paz,leonardocirino@example.com,+55 77 4344-2340,7923.0,944.0,0.0,Jardim Botânico,Apartamento,2026-05-11
CLI-50912,Alexia Lopes,opereira@example.net,14 0230-2576,5349.0,853.0,0.0,Valparaíso de Goiás,Apartamento,2026-07-15
CLI-50913,Dr. Bryan da Mota,ana-julianogueira@example.com,49 9238-3245,,767.0,,Lago Sul,Apartamento,2026-03-07
CLI-50914,Sr. Pedro Miguel da Paz,jose83@example.com,+55 86 0122-8235,7390.0,601.0,0.0,Guará,,2025-12-20
CLI-50915,João Gabriel Cavalcante,,+55 69 1847-9987,9589.0,376.0,,Jardim Botânico,Casa,2025-12-03
CLI-50916,Bruno Guerra,sophie27@example.org,+55 85 4797-6938,6938.0,698.0,,Ceilândia,Casa,2026-01-16
CLI-50917,João Lucas Vieira,antony17@example.org,+55 17 8494-4234,8306.0,922.0,0.0,Águas Claras,,2026-07-28
CLI-50918,Gustavo Duarte,bernardovieira@example.org,41 4640-2397,6911.0,462.0,1.0,Águas Lindas de Goiás,Apartamento,2026-01-01
CLI-50919,Luiz Fernando Sá,,89 0294-5971,10712.0,984.0,1.0,Guará,Casa,
CLI-50920,Oliver Vasconcelos,mcorreia@example.net,+55 44 9275-2439,3257.0,678.0,0.0,Valparaíso de Goiás,Apartamento,2026-01-02
CLI-50921,Pedro Lucas Sales,kcunha@example.org,22 0327-1775,30687.0,585.0,0.0,Noroeste,Apartamento,2025-12-08
CLI-50922,Benício Cirino,zdias@example.com,81 6434-3411,13485.0,594.0,0.0,Guará,Apartamento,2025-10-28
CLI-50923,Maria Eduarda Carvalho,davi-luizfarias@example.com,+55 46 0836-0011,5184.0,573.0,0.0,Ceilândia,Casa,2026-04-23
CLI-50924,Benjamin Cirino,apollo51@example.org,+55 87 9779-8963,17674.0,417.0,0.0,Lago Norte,Casa,2026-04-04
CLI-50925,Luiz Miguel Machado,qandrade@example.com,41 5547-0829,8846.0,625.0,0.0,Jardim Botânico,Apartamento,2026-08-03
CLI-50926,,anaramos@example.net,81 8784-6311,7831.0,402.0,1.0,Águas Claras,Apartamento,2026-04-26
CLI-50927,Lívia Correia,gael-henriquecaldeira@example.net,+55 48 2732-9151,38875.0,799.0,0.0,Lago Norte,Apartamento,2025-10-01
CLI-50928,Henry Ribeiro,,87 8115-4322,7272.0,401.0,0.0,Jardim Botânico,Apartamento,2026-04-12
CLI-50929,Caroline Carvalho,albuquerquejoao@example.org,47 9042-2702,6342.0,741.0,0.0,Ceilândia,Apartamento,2025-10-18
CLI-50930,Vinicius Nogueira,da-conceicaoana-luiza@example.org,11 6882-6954,23809.0,699.0,,Asa Sul,Apartamento,2026-04-13
CLI-50931,Mariana da Paz,vianaleandro@example.org,33 3417-6582,,588.0,0.0,Ceilândia,Apartamento,2026-05-05
CLI-50932,Melina Pimenta,qcirino@example.com,51 4239-2841,5752.0,415.0,0.0,Águas Lindas de Goiás,Apartamento,2026-04-18
CLI-50933,Sr. Luiz Fernando Borges,gcirino@example.org,21 3490-5200,12830.0,387.0,1.0,Águas Claras,Apartamento,2026-07-08
CLI-50934,Benjamim Cardoso,ulopes@example.org,+55 81 3557-4116,7295.0,847.0,0.0,,Apartamento,2025-11-08
CLI-50935,Cecilia Fogaça,allana62@example.com,16 1809-0818,5411.0,457.0,1.0,Ceilândia,Apartamento,2025-10-01
CLI-50936,Otto Pimenta,sabrina35@example.com,+55 15 3670-4561,5643.0,901.0,0.0,Ceilândia,Apartamento,2026-01-24
CLI-50937,Pedro Lucas Viana,jose-miguel64@example.net,15 4209-8716,12932.0,943.0,0.0,Águas Claras,Casa,2026-09-16
CLI-50938,,samuel98@example.net,55 2187-9398,3471.0,808.0,0.0,Águas Lindas de Goiás,Casa,2026-09-15
CLI-50939,Helena Pereira,limacecilia@example.org,+55 14 1582-6053,43407.0,406.0,1.0,Sudoeste / Octogonal,Casa,2026-08-07
CLI-50940,Ísis Ramos,ana-carolina50@example.com,12 8194-9702,12041.0,558.0,0.0,Águas Claras,Casa,2026-02-22
CLI-50941,Amanda Fogaça,cauesampaio@example.com,89 5894-5504,23335.0,944.0,0.0,Lago Norte,Apartamento,2026-09-15
CLI-50942,Sr. Noah Correia,henry-gabriel95@example.com,+55 18 1219-0502,13466.0,396.0,1.0,Jardim Botânico,Casa,2026-08-18
CLI-50943,Bento Ribeiro,nathanpinto@example.net,89 1284-1937,6189.0,621.0,0.0,Águas Lindas de Goiás,,2026-08-21
CLI-50944,Dra. Maria Isis Melo,esteralves@example.com,15 7880-0875,5905.0,626.0,0.0,Taguatinga,Apartamento,2025-10-06
CLI-50945,Lucas Gabriel Siqueira,breno24@example.org,+55 92 3927-1194,8831.0,923.0,0.0,Guará,Casa,2025-10-06
CLI-50946,Sra. Sara Casa Grande,marceloda-paz@example.net,0500 997 2901,4499.0,992.0,1.0,Taguatinga,Apartamento,2025-12-16
CLI-50947,Maria da Mota,pintoagatha@example.org,+55 21 7628-5946,3011.0,992.0,0.0,Valparaíso de Goiás,Apartamento,2025-09-25
CLI-50948,Isabelly Nascimento,helenapereira@example.org,+55 63 4799-0930,3396.0,997.0,0.0,Samambaia,Casa,2026-08-18
CLI-50949,Yasmin Vieira,igor19@example.net,88 5184-6459,8089.0,393.0,,,Casa,2026-08-06
CLI-50950,Fernando Correia,vpastor@example.com,+55 31 9363-2456,,863.0,0.0,,Apartamento,
CLI-50951,Arthur Miguel Gonçalves,zpires@example.org,62 5232-4912,7696.0,439.0,1.0,Águas Claras,Apartamento,2026-01-09
CLI-50952,Pedro Miguel Rios,lunaalbuquerque@example.net,0800 449 9506,3179.0,666.0,0.0,Águas Lindas de Goiás,Casa,2025-11-20
CLI-50953,Ester da Costa,santosravi@example.org,+55 22 3871-4520,3277.0,706.0,0.0,Valparaíso de Goiás,,2026-05-01
CLI-50954,Alice Lima,pereiraemanuel@example.net,,9480.0,781.0,0.0,Águas Claras,Apartamento,
CLI-50955,Luiz Otávio Vargas,,+55 64 1761-6922,6681.0,817.0,0.0,Valparaíso de Goiás,Apartamento,2026-06-15
CLI-50956,Luiz Gustavo Martins,beniciocosta@example.net,+55 85 1313-3704,14156.0,892.0,0.0,Águas Claras,Apartamento,2025-11-22
CLI-50957,Elisa Lima,arthur-gabriel14@example.org,+55 95 5268-2270,4733.0,851.0,0.0,Taguatinga,Apartamento,2026-08-25
CLI-50958,José da Cunha,julianaoliveira@example.net,+55 96 9844-3854,6734.0,479.0,0.0,Ceilândia,Casa,2025-10-11
CLI-50959,,augusto54@example.org,+55 86 9175-1709,7666.0,629.0,0.0,Jardim Botânico,Apartamento,2026-06-18
CLI-50960,Anthony Gabriel Oliveira,salesyasmin@example.net,+55 15 7724-6191,5325.0,457.0,0.0,Valparaíso de Goiás,Casa,2025-12-06
CLI-50961,Eduardo Sales,xda-paz@example.net,41 0580-9962,13803.0,859.0,0.0,Águas Claras,Apartamento,2026-07-03
CLI-50962,Renan Leão,,+55 77 9859-1824,11122.0,379.0,1.0,Águas Claras,,2025-11-19
CLI-50963,Isabela Mendonça,joao-pedroleao@example.org,69 0161-4728,,723.0,0.0,Ceilândia,Casa,2026-09-07
CLI-50964,Emilly Pires,ana-carolinanascimento@example.org,+55 81 5196-9971,6224.0,981.0,0.0,Ceilândia,Casa,2026-02-15
CLI-50965,Clara Araújo,santosmatheus@example.com,+55 82 8739-6731,11278.0,783.0,0.0,Jardim Botânico,Apartamento,2026-09-02
CLI-50966,Antony Câmara,gabrielly28@example.org,37 7650-1758,4493.0,954.0,0.0,Águas Lindas de Goiás,Apartamento,2025-09-29
CLI-50967,Ester Camargo,vargaserick@example.org,+55 96 9072-0724,11717.0,491.0,1.0,Jardim Botânico,Casa,2025-10-30
CLI-50968,Bernardo Sá,da-mataisis@example.net,+55 31 1358-6930,6200.0,664.0,0.0,Ceilândia,Apartamento,2025-09-28
CLI-50969,Leonardo da Costa,fonsecasofia@example.com,,5929.0,350.0,,Águas Lindas de Goiás,Apartamento,2025-12-26
CLI-50970,Davi Machado,davi66@example.org,84 8466-3347,39953.0,741.0,1.0,Asa Norte,Casa,2025-10-01
CLI-50971,Caleb Caldeira,,66 5562-3202,8878.0,,0.0,Jardim Botânico,Casa,2025-11-01
CLI-50972,Pietra Gomes,rodriguesotavio@example.org,38 3255-9028,4935.0,850.0,0.0,Ceilândia,Casa,2026-05-11
CLI-50973,Lucca Campos,liviamachado@example.org,+55 99 3866-4882,8259.0,869.0,0.0,Guará,Apartamento,2026-03-25
CLI-50974,Mirella Freitas,auroraporto@example.net,73 9603-8168,8839.0,674.0,0.0,Águas Claras,Apartamento,2026-05-09
CLI-50975,Nina Cardoso,rebecafonseca@example.org,+55 98 3083-2667,5616.0,817.0,0.0,Ceilândia,Casa,2026-07-29
CLI-50976,,randrade@example.org,+55 68 1198-6102,8543.0,832.0,0.0,Guará,Casa,
CLI-50977,Isadora Rocha,,38 8098-9640,11487.0,742.0,0.0,Águas Claras,Apartamento,2026-03-26
CLI-50978,Sr. Luan Jesus,zpastor@example.org,21 5279-8678,15709.0,,,Sudoeste / Octogonal,Casa,2025-11-05
CLI-50979,,jose-miguel66@example.com,+55 84 9833-4078,4590.0,323.0,1.0,Taguatinga,Apartamento,2025-10-31
CLI-50980,Sra. Maysa Martins,mateus05@example.net,+55 12 5152-1913,6703.0,352.0,0.0,Samambaia,Casa,
CLI-50981,Otávio Araújo,cardosolucca@example.net,17 1362-4753,3108.0,340.0,0.0,Ceilândia,Casa,2026-04-12
CLI-50982,Gabrielly da Mota,nicolas63@example.org,+55 64 8342-8279,3495.0,,0.0,Valparaíso de Goiás,Apartamento,
CLI-50983,Srta. Sofia Siqueira,luna03@example.net,22 6126-0312,,985.0,0.0,Águas Lindas de Goiás,Apartamento,2026-06-07
CLI-50984,Caroline Monteiro,mariana71@example.org,+55 17 6924-7355,6333.0,942.0,0.0,Ceilândia,Apartamento,2026-03-20
CLI-50985,Luiz Miguel Novais,diegomonteiro@example.com,66 2350-3333,3426.0,319.0,1.0,Valparaíso de Goiás,Apartamento,2026-03-30
CLI-50986,Maria Laura Gomes,arthur02@example.net,42 2454-4541,6415.0,,0.0,,Casa,2026-06-14
CLI-50987,,nicolesantos@example.org,+55 21 5459-6830,6262.0,492.0,0.0,Valparaíso de Goiás,Casa,2026-04-15
CLI-50988,Daniel Vargas,joanacarvalho@example.net,+55 51 4152-0963,3395.0,862.0,0.0,Águas Lindas de Goiás,Apartamento,2026-04-26
CLI-50989,Marina Aparecida,caua63@example.org,37 2563-0236,27984.0,392.0,0.0,Lago Norte,Apartamento,2026-09-12
CLI-50990,Daniela Caldeira,vnascimento@example.com,+55 83 2315-5147,4931.0,609.0,0.0,Valparaíso de Goiás,Apartamento,2026-01-12
CLI-50991,Dr. Levi Viana,mourajade@example.com,0300 414 2763,3496.0,481.0,0.0,Samambaia,Casa,2026-04-23
CLI-50992,Yuri da Cruz,matheus35@example.net,62 8305-6827,5939.0,992.0,0.0,Samambaia,Apartamento,2026-04-21
CLI-50993,Evelyn Melo,mendoncamilena@example.org,38 9219-8402,10385.0,535.0,0.0,Águas Claras,Apartamento,2026-09-24
CLI-50994,Emilly Almeida,nunesluana@example.com,+55 98 4476-1743,14185.0,662.0,0.0,Águas Claras,Apartamento,2026-01-18
CLI-50995,Melissa Rocha,oliveirathomas@example.net,+55 65 3665-0177,6181.0,549.0,1.0,Samambaia,,2026-01-23
CLI-50996,Maria Isis Andrade,ncavalcanti@example.com,33 0567-3842,5479.0,829.0,0.0,Ceilândia,Apartamento,2025-12-02
CLI-50997,Dante da Paz,tferreira@example.org,+55 63 6938-1101,10412.0,788.0,0.0,Guará,Apartamento,2026-07-22
CLI-50998,,cavalcantesophia@example.org,63 0057-3836,,969.0,0.0,Samambaia,Apartamento,2026-01-29
CLI-50999,Maria Luiza Câmara,nathan58@example.org,34 6971-4568,10433.0,920.0,0.0,Guará,Casa,2025-10-21
CLI-51000,Benicio Fonseca,carlos-eduardo10@example.org,+55 27 4447-8767,42698.0,596.0,1.0,Lago Norte,Casa,2026-08-09
CLI-51001,Luiza Silva,talbuquerque@example.org,+55 14 4019-5358,6972.0,304.0,1.0,Samambaia,Apartamento,2026-09-02
CLI-51002,Enzo Gabriel Campos,cduarte@example.org,0800 399 8055,5053.0,,0.0,Valparaíso de Goiás,Casa,2026-02-16
CLI-51003,Maya Moreira,ana-claracardoso@example.net,+55 71 7934-6969,4442.0,641.0,0.0,Samambaia,Apartamento,2026-02-23
CLI-51004,Maria Liz Cavalcante,almeidaluana@example.org,+55 87 5050-2901,24272.0,583.0,0.0,Asa Norte,Casa,2026-04-21
CLI-51005,Ana Beatriz Dias,aylla22@example.com,98 5086-8581,4694.0,887.0,0.0,Valparaíso de Goiás,,2025-12-07
CLI-51006,Mariane Monteiro,irodrigues@example.com,+55 71 6013-1839,38304.0,631.0,0.0,Sudoeste / Octogonal,Apartamento,2026-01-04
CLI-51007,Ana Carolina Fernandes,milenaaparecida@example.com,65 0681-7403,5591.0,837.0,0.0,Samambaia,Apartamento,2026-04-02
CLI-51008,Miguel Aragão,barrosenrico@example.net,+55 92 7906-9144,5076.0,571.0,0.0,Taguatinga,Casa,2025-12-06
CLI-51009,Cauê Andrade,emanuelly08@example.net,85 9025-7245,9377.0,440.0,0.0,Jardim Botânico,Apartamento,2026-04-25
CLI-51010,Sarah Cirino,davi-miguel13@example.org,82 9678-8190,5597.0,874.0,0.0,Samambaia,Apartamento,2026-02-03
CLI-51011,,nleao@example.com,28 4297-5162,23466.0,429.0,0.0,Lago Norte,,2026-03-08
CLI-51012,,alexandre94@example.org,65 2575-9821,6868.0,573.0,0.0,Valparaíso de Goiás,Casa,2026-06-27
CLI-51013,Eloah Albuquerque,moraesmaria-luiza@example.org,,5981.0,423.0,0.0,Ceilândia,Casa,2026-02-12
CLI-51014,Luiz Gustavo da Rosa,davi-lucassilveira@example.org,77 2777-3533,4409.0,897.0,0.0,Valparaíso de Goiás,Casa,2026-01-13
CLI-51015,Noah da Cruz,,+55 74 3640-4067,5001.0,413.0,1.0,Águas Lindas de Goiás,Apartamento,2026-09-14
CLI-51016,Marcela Peixoto,pedro-lucasteixeira@example.net,+55 28 2461-2203,23874.0,918.0,0.0,Asa Sul,Casa,
CLI-51017,Cauã Cunha,siqueiragabriel@example.org,41 3184-0252,14262.0,503.0,0.0,Águas Claras,Apartamento,2026-03-31
CLI-51018,Vinicius Alves,asilveira@example.net,+55 73 4051-6669,5403.0,691.0,0.0,Taguatinga,Casa,2026-03-16
CLI-51019,Henry Leão,ana-vitoria36@example.org,69 6802-2302,4987.0,985.0,1.0,Ceilândia,Casa,2025-11-15
CLI-51020,Renan Costa,elisaleao@example.net,82 4575-2238,3373.0,373.0,0.0,,Apartamento,2025-11-03
CLI-51021,Alice Leão,lucas-gabrielmonteiro@example.org,69 2663-5525,5706.0,871.0,0.0,Taguatinga,Casa,2025-12-17
CLI-51022,Dr. Thales Peixoto,isabelly14@example.com,+55 44 9269-0144,5352.0,621.0,0.0,Taguatinga,Apartamento,2026-04-06
CLI-51023,Manuela Alves,jmontenegro@example.com,+55 88 0935-6032,11671.0,508.0,0.0,Águas Claras,Casa,2025-11-08
CLI-51024,Rael Garcia,drodrigues@example.com,+55 55 4024-8819,10910.0,533.0,0.0,Guará,Apartamento,2025-11-14
